transaction_type,amount,starting_balance,ending_balance,destination_account,is_fraudulent
PAYMENT,5046.770429317015,35875.53291863847,40922.30334795549,,0
PAYMENT,3271.146589328561,51375.235016895655,54646.38160622422,,0
CASH_OUT,8179.046072207724,71083.66329274615,62904.61722053842,9569419,0
PAYMENT,3499.179744490688,69025.54777753062,72524.7275220213,,0
CASH_OUT,675.935400145122,43443.693795212836,42767.758395067714,4927029,0
DEBIT,5916.778019914137,39665.39124956292,33748.613229648785,,0
DEBIT,2790.4506527169665,45337.281349098965,42546.830696382,,0
CASH_IN,6977.217586998349,78957.15532302728,85934.37291002563,,0
DEBIT,4237.7246066531625,44417.88287280107,40180.158266147904,,0
CASH_OUT,6207.426481088392,51562.3138496693,45354.88736858091,2534185,0
PAYMENT,7803.000693104316,41464.2705815315,49267.271274635816,,0
CASH_IN,2582.282270758556,64110.971295919735,66693.2535666783,,0
CASH_OUT,3868.125738215189,53110.50075167313,49242.37501345794,9364106,0
PAYMENT,4848.657854685873,29931.32378483542,34779.98163952129,,0
CASH_IN,8075.102638068687,30623.517719300115,38698.6203573688,,0
DEBIT,3683.234564119109,10027.888668889864,6344.654104770754,,0
CASH_OUT,3810.9926081019858,33373.57181748768,29562.579209385694,6928165,0
PAYMENT,5956.281151111617,65878.91607264345,71835.19722375507,,0
CASH_IN,3845.5425485788583,76475.21076024536,80320.75330882422,,0
CASH_IN,5305.051765795233,63711.167264343676,69016.2190301389,,0
DEBIT,1896.9251580637465,61092.644012813624,59195.71885474988,,0
PAYMENT,9428.659885113193,47469.47900942701,56898.1388945402,,0
DEBIT,2304.581539381193,65498.29109827974,63193.70955889855,,0
DEBIT,4356.494592019583,55725.56446163769,51369.069869618106,,0
PAYMENT,4935.037928315811,86088.97943974248,91024.0173680583,,0
PAYMENT,8825.376268713591,48031.09371646503,56856.46998517862,,0
PAYMENT,2350.3084381345197,76860.16167472262,79210.47011285715,,0
CASH_OUT,8967.408270957501,67482.2816363572,58514.873365399704,4157977,0
PAYMENT,6514.353642204045,64708.865724083174,71223.21936628722,,0
CASH_IN,5834.190648846492,9770.173490763598,15604.36413961009,,0
DEBIT,3030.7326259640895,68583.79123095422,65553.05860499013,,0
CASH_OUT,6142.282484076148,47449.84042181693,41307.557937740785,7727462,0
PAYMENT,3553.0267551604,41121.470111302166,44674.49686646256,,0
CASH_OUT,7533.322506396824,20341.739176441737,12808.416670044913,4407380,0
PAYMENT,3057.875941784534,49888.25732063634,52946.13326242087,,1
CASH_OUT,4773.683011087832,50671.03193636485,45897.34892527702,2890150,0
DEBIT,3889.4538239736567,23939.96156370391,20050.507739730252,,0
DEBIT,3024.954075146011,20534.39654212616,17509.44246698015,,0
CASH_IN,6482.639633815828,59732.38960256222,66215.02923637805,,0
CASH_IN,6070.917494819267,67434.10262122753,73505.0201160468,,0
PAYMENT,7418.0203978019945,53805.65819844844,61223.67859625043,,0
DEBIT,1440.2497835836652,73016.69299368726,71576.44321010359,,0
CASH_OUT,7128.341404682087,48272.30031297003,41143.95890828794,7958012,0
CASH_OUT,10010.897810713788,48912.974511995955,38902.07670128217,7211295,0
CASH_OUT,4096.717821646106,31659.43942518419,27562.721603538084,6469856,0
CASH_IN,8790.297224217938,18795.160448925653,27585.457673143592,,0
CASH_OUT,4473.677455880346,87093.2426771917,82619.56522131135,7504875,0
CASH_IN,2255.1805248773862,72625.98100499493,74881.16152987232,,0
CASH_IN,4388.735115186409,22149.748657230433,26538.483772416843,,1
PAYMENT,7096.407935350551,53115.03815662561,60211.44609197616,,0
CASH_OUT,3323.6470353369373,47999.073777926664,44675.42674258973,3751089,0
CASH_OUT,3799.322681987026,44520.15053673914,40720.82785475211,7093943,0
DEBIT,6187.078864586381,41819.64304370121,35632.56417911483,,0
PAYMENT,5006.120233477146,57625.38293935958,62631.503172836725,,0
DEBIT,6169.245904973482,66363.51050942948,60194.264604456,,0
PAYMENT,5475.659081516672,58047.82338056411,63523.48246208078,,0
CASH_OUT,5959.250639103146,47589.63251241612,41630.381873312974,1688717,0
CASH_IN,4135.397628380918,46855.4656621776,50990.86329055852,,1
CASH_IN,5463.461884060785,68736.28633845333,74199.74822251411,,0
CASH_IN,3145.2539886081327,59268.898762321245,62414.15275092938,,0
CASH_IN,7576.867245006777,51453.78926070866,59030.65650571544,,0
CASH_IN,3731.4505663653727,49281.97404799784,53013.42461436322,,0
DEBIT,7257.694975098779,56905.41019224578,49647.715217147,,0
PAYMENT,4532.786078034269,40633.02622881101,45165.81230684528,,0
CASH_OUT,5403.9980215146425,66430.7763461642,61026.77832464956,3118019,0
DEBIT,4010.070898218599,28482.828763242665,24472.75786502407,,0
PAYMENT,2968.009137663942,41770.869804670365,44738.878942334304,,0
CASH_IN,1510.479224789397,62222.12190892048,63732.60113370988,,0
PAYMENT,2889.351682815081,27342.343732914534,30231.695415729617,,0
PAYMENT,4352.182293568157,18539.82914700999,22892.011440578146,,0
CASH_IN,5423.758357657768,51261.5535085848,56685.31186624257,,0
CASH_IN,7020.758626566527,16070.836911070583,23091.59553763711,,0
CASH_IN,4108.485080406303,24023.92891896277,28132.413999369073,,0
CASH_OUT,3236.078471465652,65131.882370128646,61895.80389866299,4592023,0
CASH_IN,2114.570427994575,45904.294847885285,48018.865275879856,,0
CASH_OUT,5960.127235808208,75709.7389941797,69749.6117583715,4527614,0
CASH_IN,7766.389030658686,25903.7131812509,33670.10221190959,,0
CASH_OUT,7532.660535912577,48120.952687354315,40588.29215144174,9174788,0
PAYMENT,6419.865496294475,57991.69106415519,64411.556560449666,,0
DEBIT,6277.086634535198,26589.701397421824,20312.614762886627,,0
PAYMENT,8395.247559418682,70635.23808999249,79030.48564941117,,0
PAYMENT,5664.1629228336205,60213.57766332078,65877.7405861544,,0
CASH_IN,6292.259352048343,17814.25826625132,24106.517618299662,,0
CASH_OUT,4358.432276296002,49245.16407582799,44886.73179953199,3985428,0
DEBIT,2275.913258290485,57719.134725172655,55443.22146688217,,0
CASH_IN,3632.3021990008474,38198.86652943885,41831.1687284397,,0
CASH_IN,4981.681922930689,20402.701889823726,25384.383812754415,,0
CASH_IN,5121.570745002606,55569.1757889482,60690.746533950805,,0
PAYMENT,8852.571709710786,94224.85900565123,103077.43071536202,,1
CASH_OUT,5162.554335182137,42260.31801684619,37097.76368166405,4950724,0
CASH_OUT,7357.6868880512875,81384.82362569417,74027.13673764288,5860884,0
DEBIT,4129.845516847368,34954.22356477063,30824.378047923266,,0
CASH_OUT,4376.648228469532,54310.912700199035,49934.264471729504,2047464,0
CASH_OUT,2341.9847255531035,65430.45061752239,63088.46589196928,8523584,0
CASH_IN,3515.3439742468563,49831.7266805727,53347.07065481955,,0
CASH_IN,6053.962782727506,44045.28702237538,50099.24980510288,,0
PAYMENT,5015.120360788266,64522.550427007474,69537.67078779574,,0
CASH_IN,6885.877239794468,87829.10230538441,94714.97954517888,,0
CASH_IN,5362.5078966901,56011.73849278263,61374.246389472726,,0
CASH_IN,4295.092536724516,39678.796469393055,43973.88900611757,,0
CASH_IN,9296.593727573918,46204.96885480634,55501.56258238026,,0
PAYMENT,4812.192862573906,100394.15291290749,105206.3457754814,,0
CASH_IN,7326.0019394106075,52698.14232676256,60024.14426617316,,0
DEBIT,4197.581586910645,38111.72602844054,33914.1444415299,,1
DEBIT,6419.198958767133,27098.641670349203,20679.44271158207,,1
DEBIT,6856.031318303374,13481.978117747887,6625.946799444513,,1
DEBIT,5416.983941151161,57271.6854769238,51854.701535772634,,0
CASH_IN,291.0341546067957,63092.83985649007,63383.874011096865,,0
DEBIT,5036.504921712226,42066.07640069586,37029.571478983635,,0
CASH_IN,7460.92009551995,49700.59163938092,57161.511734900865,,0
PAYMENT,6054.961666055461,26590.765814227525,32645.727480282985,,0
DEBIT,5891.677750458493,52658.56929655002,46766.89154609153,,0
CASH_OUT,1555.4861320849618,59629.90641134249,58074.42027925753,6424853,0
DEBIT,3559.0898586498824,39296.714656647244,35737.62479799736,,0
DEBIT,5822.715262302878,83809.05339171679,77986.33812941391,,0
CASH_IN,5820.766553573784,33257.87346506177,39078.64001863555,,0
DEBIT,7429.333560265804,55669.53208037965,48240.198520113845,,0
CASH_OUT,4710.266489707811,66966.34439409211,62256.0779043843,5837149,0
CASH_IN,5811.6481733476285,48454.20999701235,54265.85817035998,,0
CASH_IN,5032.748483862588,46230.46362211017,51263.21210597276,,0
PAYMENT,3026.1145269968865,21422.676991006756,24448.791518003643,,0
PAYMENT,488.41733781050516,77146.82991432567,77635.24725213618,,0
DEBIT,5862.019384260153,46602.135966648086,40740.116582387935,,0
PAYMENT,5347.894416825623,60747.3084986965,66095.20291552212,,0
PAYMENT,3763.6499157996623,63454.40975720282,67218.05967300248,,0
PAYMENT,1761.6538869682704,37434.030159644935,39195.684046613205,,0
CASH_IN,6259.479028817476,46049.4279141757,52308.90694299318,,0
CASH_IN,4468.159851608896,76689.64701487008,81157.80686647898,,0
CASH_IN,6113.7494447362915,27656.0466851911,33769.79612992739,,0
PAYMENT,8728.097060823517,92558.36149514513,101286.45855596865,,0
CASH_IN,717.13823936059,35102.54429447452,35819.68253383511,,0
PAYMENT,3600.7983825952724,26409.650867189765,30010.449249785037,,0
CASH_IN,4581.248773376174,52646.18041377069,57227.42918714687,,0
CASH_IN,7909.652348293301,94166.96528679741,102076.6176350907,,0
CASH_OUT,1727.1939615870301,11780.681288155902,10053.487326568871,3144115,0
DEBIT,8871.722051361208,47179.68563020616,38307.96357884495,,1
PAYMENT,5271.711803132581,59525.300345131116,64797.0121482637,,0
CASH_OUT,4807.998676532284,50672.999170710624,45865.00049417834,9927039,0
CASH_IN,4603.880473562187,57638.43340006019,62242.31387362238,,0
PAYMENT,4127.473935639942,35639.338356554515,39766.81229219446,,0
CASH_IN,7096.233518538309,38005.563081372384,45101.7965999107,,0
DEBIT,2862.9584918351225,47031.547056816,44168.58856498088,,0
CASH_OUT,5690.828363287707,27402.23824194498,21711.409878657272,6951177,0
DEBIT,4231.6366685860485,49106.27197119621,44874.635302610164,,0
CASH_OUT,3475.7331029718043,42225.09412656997,38749.36102359817,9519165,0
CASH_IN,10171.950351367792,40599.09629690263,50771.04664827042,,0
DEBIT,5838.10146950692,56410.128251972754,50572.02678246584,,0
DEBIT,6226.531089322288,13586.810136013926,7360.2790466916385,,0
CASH_IN,7275.553561337325,45418.19793233693,52693.75149367425,,0
DEBIT,2157.3001093629055,96347.07531229722,94189.77520293432,,0
PAYMENT,8504.583818244064,28277.8062734875,36782.39009173156,,0
CASH_OUT,0.0,75710.00992968827,75710.00992968827,3848652,0
CASH_OUT,3462.467179922959,51093.12241825397,47630.65523833101,5464879,0
CASH_OUT,4081.9366536421994,37940.84382237164,33858.907168729434,9552018,0
PAYMENT,6163.446729941012,23587.16680940387,29750.61353934488,,0
CASH_OUT,5437.436532282975,52793.639305704644,47356.20277342167,3242137,0
CASH_IN,4666.370518603214,79067.94211629353,83734.31263489675,,0
DEBIT,4976.005310744552,42215.777096064725,37239.771785320176,,0
PAYMENT,3043.953952954864,48380.77150526453,51424.72545821939,,0
CASH_OUT,2005.5352110316535,70207.41700380664,68201.88179277498,3527897,0
CASH_IN,6453.02324467212,56817.415826925615,63270.439071597735,,0
DEBIT,6387.41222507237,18554.48440550843,12167.072180436058,,0
DEBIT,8168.988750314117,51977.74431710367,43808.75556678956,,0
PAYMENT,3419.9658063695842,80244.69821331196,83664.66401968154,,0
PAYMENT,6385.630420601845,49261.17627065003,55646.80669125188,,0
PAYMENT,4432.586543270537,0.0,4432.586543270537,,0
CASH_IN,7380.949970386964,57764.29983182146,65145.249802208426,,0
CASH_IN,7043.925553356283,46030.87120911928,53074.79676247556,,0
PAYMENT,5422.418798448914,13418.11172157566,18840.530520024575,,0
CASH_OUT,4320.939686668027,16415.838198924313,12094.898512256286,1058014,0
DEBIT,6921.864357216523,69502.14286577617,62580.27850855965,,0
DEBIT,6293.809046513132,35352.3450880984,29058.53604158527,,1
CASH_IN,3631.119195827635,31850.07238528016,35481.19158110779,,0
DEBIT,2344.4026530411384,49287.228781366626,46942.82612832549,,0
CASH_OUT,4422.934198636408,37115.940033601226,32693.005834964817,6842962,0
DEBIT,8030.827630696418,52000.9725555549,43970.14492485848,,0
CASH_IN,7292.974317466076,45945.599411266594,53238.57372873267,,0
CASH_IN,2775.3450606588385,26000.08839812714,28775.433458785978,,0
CASH_OUT,2664.4851682001577,39776.0440287723,37111.55886057214,9220647,0
CASH_OUT,7549.3676993589725,58855.06642618209,51305.69872682312,9661726,0
DEBIT,2728.728190484342,50838.360804772514,48109.63261428817,,0
DEBIT,6018.590647284016,48361.15035216337,42342.55970487936,,0
CASH_IN,3767.8575693273524,88747.68482358768,92515.54239291503,,0
CASH_OUT,8234.089849043365,64620.75050771071,56386.660658667344,6947883,0
CASH_OUT,3459.1504017242423,67048.82529642685,63589.674894702606,3432945,0
CASH_OUT,7286.723060411656,46680.6318441015,39393.90878368985,8433148,0
DEBIT,5369.717308120729,54402.9038070255,49033.18649890477,,0
CASH_OUT,5504.389708468573,41378.00020948614,35873.61050101757,4242024,0
CASH_IN,1059.382837297198,65550.99531048257,66610.37814777976,,0
CASH_IN,594.173293588563,47792.00191801913,48386.1752116077,,0
DEBIT,4558.868119465372,54447.55497861113,49888.68685914576,,0
PAYMENT,5493.812126833223,53212.226043103365,58706.03816993659,,0
DEBIT,2749.6043445245537,49636.66237189091,46887.05802736636,,0
PAYMENT,2822.6131790473155,108763.7613431154,111586.37452216272,,0
CASH_OUT,6122.945259652266,36667.61445010555,30544.669190453285,7130100,0
DEBIT,6125.708960914261,36485.76939682615,30360.06043591189,,0
CASH_IN,4724.517879224146,63881.934936235135,68606.45281545928,,0
CASH_OUT,6560.40344237215,38096.62001849642,31536.21657612427,9027248,0
CASH_IN,2651.595408559707,44171.872773022136,46823.46818158184,,0
CASH_OUT,4288.130165826058,28271.78093288764,23983.650767061583,6973211,0
DEBIT,8295.755211567346,59831.15838805174,51535.4031764844,,0
PAYMENT,5136.644259879635,60085.14488968303,65221.78914956267,,0
CASH_OUT,5252.625029173999,43696.15880153111,38443.533772357114,7366700,0
PAYMENT,9611.89317193548,64296.33376960145,73908.22694153694,,0
CASH_OUT,2201.3156683024586,12837.499725328169,10636.18405702571,3613296,0
CASH_IN,6592.860733284221,35862.93196971313,42455.79270299735,,0
CASH_IN,8327.972559616199,46600.41627578139,54928.38883539759,,0
CASH_OUT,4350.284147002908,26554.350061940942,22204.065914938034,7955327,0
PAYMENT,6719.261573709692,15025.739251625557,21745.00082533525,,0
DEBIT,3035.9610055781905,43842.08069923106,40806.11969365287,,0
DEBIT,3626.535208865297,63880.40174121484,60253.866532349544,,0
CASH_IN,5769.932832095268,75642.16782853025,81412.10066062551,,0
DEBIT,6597.133346221181,39054.242335892544,32457.108989671364,,0
CASH_IN,7241.873024812492,64664.31675243187,71906.18977724436,,0
DEBIT,8139.257173878987,62730.84076151335,54591.58358763436,,0
CASH_OUT,4865.106882889636,74372.16348668993,69507.05660380029,8601039,0
CASH_IN,7387.223510345176,42996.17939291997,50383.402903265145,,0
CASH_IN,4315.390313101702,14029.990096306516,18345.38040940822,,0
CASH_OUT,6804.182623176536,51403.71704845489,44599.534425278354,4474471,0
CASH_IN,5414.977595704364,29724.125180605537,35139.1027763099,,0
DEBIT,5891.355814163848,35529.89781875985,29638.542004595998,,0
DEBIT,5847.015748044075,43975.61711893635,38128.60137089228,,0
CASH_IN,1790.5899804043756,43221.447373017145,45012.03735342152,,1
DEBIT,2751.7562822784535,52831.185337915886,50079.42905563743,,0
PAYMENT,5205.082879635045,64063.12632839235,69268.20920802739,,0
CASH_IN,1625.4418407176631,42645.288334480676,44270.73017519834,,0
CASH_OUT,6662.422206399511,57913.95013216009,51251.52792576058,3586396,0
PAYMENT,6743.111932576284,50296.320198610105,57039.43213118639,,0
CASH_IN,5654.34110575558,68709.8879175689,74364.22902332449,,0
CASH_OUT,2757.7319744841557,46228.16297787367,43470.43100338951,5191654,0
DEBIT,7760.2778777370295,48421.466484508885,40661.18860677186,,0
CASH_OUT,9074.421279436716,42511.991040021865,33437.569760585146,2428108,0
PAYMENT,5294.153654891948,46755.02920083009,52049.182855722036,,0
DEBIT,6021.070756902473,34330.23743308251,28309.166676180037,,0
CASH_IN,5403.477309592088,32348.054277129733,37751.53158672182,,0
DEBIT,6060.738377997599,65515.3077056545,59454.5693276569,,0
CASH_IN,4760.882486747208,28335.96633630797,33096.84882305518,,0
CASH_IN,4930.871520312393,43617.638206041935,48548.50972635433,,0
CASH_OUT,6811.435200994731,70306.85572541993,63495.42052442519,4150001,0
CASH_OUT,9691.248323792881,42945.98409992786,33254.73577613498,3583309,0
CASH_OUT,2199.8575311965224,66574.8090737115,64374.95154251497,8674173,0
PAYMENT,4792.375031194067,38179.085585463166,42971.460616657234,,0
PAYMENT,2639.0790295358356,28976.72787299612,31615.806902531956,,0
CASH_OUT,8184.049797152167,18103.482901983585,9919.433104831418,4664021,0
PAYMENT,3824.524061360203,76254.48138545323,80079.00544681343,,0
DEBIT,2113.598412428412,27262.57636731169,25148.977954883278,,0
DEBIT,6276.3739976971465,64943.73180250186,58667.35780480471,,0
PAYMENT,8488.622229486222,30001.059464132355,38489.68169361858,,0
PAYMENT,6327.195737121526,76347.67835879643,82674.87409591796,,0
DEBIT,5409.595754563835,94135.65449230201,88726.05873773817,,0
CASH_IN,5818.281845551988,16269.398806193261,22087.68065174525,,0
DEBIT,7829.68132565111,28304.871316823723,20475.189991172614,,0
DEBIT,3251.6014599717,65462.637276064495,62211.03581609279,,0
PAYMENT,4776.305791827374,60260.8584673163,65037.164259143676,,0
DEBIT,4094.619702980933,65538.43709520383,61443.817392222896,,0
PAYMENT,2664.2693854165796,38524.88899191248,41189.158377329055,,1
PAYMENT,4343.2494811663955,89750.68322046736,94093.93270163375,,0
CASH_OUT,7215.442191964898,52360.989333795485,45145.54714183059,7173094,0
DEBIT,6133.20429678545,25660.748463129607,19527.544166344156,,0
CASH_IN,6288.621000216401,44937.0299991411,51225.6509993575,,0
CASH_OUT,5292.951223306636,25928.662075423348,20635.71085211671,4055292,0
PAYMENT,6046.647565457177,81818.82717108211,87865.4747365393,,0
PAYMENT,3398.819315303789,36793.37474399767,40192.19405930146,,0
CASH_IN,4380.980228145541,59849.669694892444,64230.649923037985,,0
PAYMENT,5384.008473937353,40586.53710035639,45970.54557429375,,0
DEBIT,5555.031717763781,37692.25380474974,32137.222086985956,,0
CASH_OUT,5640.375709843746,11794.916374378983,6154.540664535237,8291763,0
PAYMENT,4723.3294359672445,61963.49205981134,66686.82149577858,,0
PAYMENT,4245.153197739341,75983.62505258368,80228.77825032303,,0
CASH_IN,11315.542566088596,31680.648372696967,42996.19093878556,,0
DEBIT,6813.574545864797,19095.417700026577,12281.84315416178,,0
PAYMENT,5826.2949519052445,66066.32085475657,71892.61580666182,,0
CASH_IN,4533.583003587212,17075.17301787498,21608.75602146219,,0
PAYMENT,4097.562346112247,74390.65871896518,78488.22106507742,,0
CASH_IN,4738.398812546088,31912.09754090759,36650.49635345368,,1
